RY00652,逸动DT,1.6,前驱,MT,92,汽油,1220,JL478QEE,4575*1750*1500;1525
RY00653,逸动DT,1.6,前驱,MT,92,汽油,1220,JL478QEE,4575*1750*1500;1525
RY00654,逸动DT,1.6,前驱,MT,92,汽油,1220,JL478QEE,4575*1750*1500;1525
RY00655,逸动DT,1.6,前驱,MT,92,汽油,1220,JL478QEE,4575*1750*1500;1525
RY00656,逸动DT,1.6,前驱,AT,92,汽油,1240,JL478QEE,4575*1750*1500;1525
RY00657,逸动DT,1.6,前驱,AT,92,汽油,1240,JL478QEE,4575*1750*1500;1525
RY00658,凯迪拉克XT6,2.0,前驱,AT,177,汽油,1980,LSY,5056*1964*1780
RY00659,凯迪拉克XT6,2.0,四驱,AT,177,汽油,2070,LSY,5056*1964*1780
RY00660,凯迪拉克XT6,2.0,前驱,AT,177,汽油,1980,LSY,5056*1964*1780
RY00661,凯迪拉克XT6,2.0,四驱,AT,177,汽油,2070,LSY,5056*1964*1780
RY00662,-,1.9,后驱,MT,70,柴油,1645,D19TCIE10,5185;5420;5815*1735;1710;1810*2060;2105
RY00663,-,1.9,后驱,MT,70,柴油,1650,D19TCIE10,5185;5420;5815*1735;1710;1810*2060;2105
RY00664,-,1.9,后驱,MT,70,柴油,1590,D19TCIE10,4955;5185;5420*1735;1710;1810*2060;2105
RY00665,-,1.9,后驱,MT,70,柴油,1530,D19TCIE10,4955;5185;5420*1735;1710;1810*2060;2105
RY00666,-,1.9,后驱,MT,70,柴油,1590,D19TCIE10,4955;5185;5420*1735;1710;1810*2060;2105
RY00667,-,1.9,后驱,MT,70,柴油,1530,D19TCIE10,4955;5185;5420*1735;1710;1810*2060;2105
RY00668,-,1.9,后驱,MT,70,柴油,1530,D19TCIE10,4955;5185;5420*1735;1710;1810*2060;2105
RY00669,-,1.9,后驱,MT,70,柴油,1590,D19TCIE10,4955;5185;5420*1735;1710;1810*2060;2105
RY00670,-,1.5,后驱,MT,83,汽油,1870,LJ4A15Q,5420;5185;5390;5155*1705;1805*2750;2640;2470
RY00671,-,1.9,后驱,MT,70,柴油,1660,D19TCIE10,5155;5390;5785*1705;1680;1780*2480;2590
RY00672,-,1.9,后驱,MT,70,柴油,1660,D19TCIE10,5155;5390;5785*1705;1680;1780*2480;2590;2540
RY00673,-,1.9,后驱,MT,70,柴油,1660,D19TCIE10,4925;5155;5390*1705;1680;1780*2480;2590
RY00674,-,1.9,后驱,MT,70,柴油,1660,D19TCIE10,4925;5155;5390*1705;1680;1780*2480;2590;2540
RY00675,起亚KX5,2.0,前驱,AT,121,汽油,1504,G4NC,4550*1855*1645;1655
RY00676,智跑,1.4,前驱,AT,103,汽油,1475,G4LD,4460*1850*1670;1695
RY00677,起亚KX5,2.0,前驱,AT,121,汽油,1504,G4NC,4550*1855*1645;1655
RY00678,起亚KX5,1.6,前驱,AT,130,汽油,1612,G4FJ,4550*1855*1645;1655
RY00679,起亚KX5,1.6,前驱,AT,130,汽油,1612,G4FJ,4550*1855*1645;1655
RY00680,北京现代ix35,1.4,前驱,DCT,103,汽油,1429,G4LD,4435*1850*1680;1710;1715
RY00681,菲斯塔,1.6,前驱,DCT,150,汽油,1385,G4FJ,4660*1790*1425
RY00682,途胜,1.6,前驱,DCT,130,汽油,1545,G4FJ,4545*1850*1655;1660;1670
RY00683,途胜,1.6,前驱,DCT,130,汽油,1603,G4FJ,4545*1850*1655;1660;1670
RY00684,途胜,1.6,四驱,DCT,130,汽油,1657,G4FJ,4545*1850*1655;1660;1670
RY00685,菲斯塔,1.4,前驱,DCT,103,汽油,1275,G4LD,4660*1790*1425
RY00686,菲斯塔,1.4,前驱,DCT,103,汽油,1315,G4LD,4660*1790*1425
RY00687,菲斯塔,1.6,前驱,DCT,140,汽油,1325,G4FJ,4660*1790*1425
RY00688,菲斯塔,1.6,前驱,DCT,140,汽油,1365,G4FJ,4660*1790*1425
RY00689,-,2.8,后驱,MT,80,柴油,1940,JE493ZLQ5D,5570*1820*1830
RY00690,-,2.8,后驱,MT,80,柴油,2005,JE493ZLQ5D,5440*1840*1970
RY00691,拓陆者,2.8,后驱,MT,85,柴油,1830,4J28TC4,5603*1860;1880*1790
RY00692,-,2.8,四驱,MT,80,柴油,2080,JE493ZLQ5D,5440*1840*1970
RY00693,奔驰A180L,1.3,前驱,DCT,100,汽油,1399,282914,4622*1796*1454
RY00694,奔驰A180L,1.3,前驱,DCT,100,汽油,1399,282914,4622*1796*1462
RY00695,奔驰A200L,1.3,前驱,DCT,120,汽油,1423,282914,4622*1796*1454
RY00696,奔驰A200L,1.3,前驱,DCT,120,汽油,1423,282914,4622*1796*1462
RY00697,智行,1.5,前驱,CVT,110,汽油,1440,A151R1,4480*1837*1680
RY00698,绅宝X55,1.5,前驱,CVT,110,汽油,1440,A151R1,4480*1837*1680
RY00699,智行,1.5,前驱,MT,110,汽油,1431,A151R1,4480*1837*1680
RY00700,绅宝X55,1.5,前驱,MT,110,汽油,1431,A151R1,4480*1837*1680
RY00701,奔驰A220L 4MATIC,2.0,四驱,DCT,140,汽油,1549,260920,4622*1796*1462
RY00702,森雅R7,1.6,前驱,MT,85,汽油,1319,CA4GB16,4344*1773*1674
RY00703,奔腾T77,1.2,前驱,MT,105,汽油,1455,CA4GA12TD,4525*1845*1615
RY00704,森雅R7,1.6,前驱,AT,85,汽油,1354,CA4GB16,4344*1773*1674
RY00705,红旗H5,1.8,前驱,AT,137,汽油,1583,CA4GC18TD-11,4945*1845*1470
RY00706,蒙迪欧,1.5,前驱,AT,134,汽油,1592,CAF479WQ4,4873*1852*1470
RY00707,福克斯,1.5,前驱,AT,90,汽油,1359,CAF384Q35,4368*1823*1483
RY00708,福克斯,1.5,前驱,AT,90,汽油,1371,CAF384Q35,4368*1823*1483
RY00709,福克斯,1.5,前驱,AT,90,汽油,1359,CAF384Q35,4368*1823*1483
RY00710,福克斯,1.5,前驱,AT,90,汽油,1371,CAF384Q35,4368*1823*1483
RY00711,福克斯,1.5,前驱,MT,90,汽油,1316,CAF384Q35,4368*1823*1483
RY00712,福克斯,1.5,前驱,MT,90,汽油,1316,CAF384Q35,4368*1823*1483
RY00713,WEY VV6,1.5,前驱,DCT,126,汽油,1680,E15BA,4625*1860*1720
RY00714,WEY VV7 GT,2.0,前驱,DCT,167,汽油,1920,GW4C20B,4774*1931*1672
RY00715,WEY VV5,1.5,前驱,DCT,124,汽油,1630,GW4B15A,4462*1857*1638
RY00716,WEY VV5,1.5,前驱,DCT,124,汽油,1646,GW4B15A,4462*1857*1638
RY00717,WEY VV5,1.5,前驱,DCT,126,汽油,1630,E15BA,4462*1857*1638
RY00718,WEY VV5,1.5,前驱,DCT,126,汽油,1646,E15BA,4462*1857*1638
RY00719,荣威RX5新能源,1.5,前驱,AT,124,混合动力,1771,15E4E,4554*1855*1689;1719
RY00720,天逸 C5 AIRCROSS,1.8,前驱,AT,155,汽油,1520,6G03,4510*1860*1670;1705
RY00721,标致308,1.2,前驱,DCT,100,汽油,1310,HN05,4590*1820*1488
RY00722,标致508L,1.6,前驱,AT,125,汽油,1490,5G06,4870*1855*1455
RY00723,轩逸,1.6,前驱,MT,102,汽油,1212,HR16,4641*1815*1450
RY00724,轩逸,1.6,前驱,MT,102,汽油,1229,HR16,4641*1815*1450
RY00725,轩逸,1.6,前驱,CVT,102,汽油,1238,HR16,4641*1815*1450
RY00726,轩逸,1.6,前驱,CVT,102,汽油,1258,HR16,4641*1815*1450
RY00727,轩逸,1.6,前驱,CVT,102,汽油,1278,HR16,4641*1815*1447
RY00728,东风风神AX5,1.4,前驱,DCT,103,汽油,1450,DFMA14T,4455*1806*1670
RY00729,思域,1.0,前驱,CVT,92,汽油,1245,P10A1,4649;4658*1800*1416
RY00730,思域,1.0,前驱,CVT,92,汽油,1255,P10A1,4649;4658*1800*1416
RY00731,享域,1.0,前驱,MT,90,汽油,1260,P10A5,4756*1804*1509
RY00732,思域,1.0,前驱,CVT,92,汽油,1265,P10A1,4649;4658*1800*1416
RY00733,思域,1.0,前驱,CVT,92,汽油,1269,P10A1,4649;4658*1800*1416
RY00734,享域,1.0,前驱,CVT,90,汽油,1277,P10A5,4756*1804*1509
RY00735,思域,1.5,前驱,CVT,130,汽油,1302,L15B8,4649;4658*1800*1416
RY00736,思域,1.5,前驱,CVT,130,汽油,1305,L15B8,4649;4658*1800*1416
RY00737,思域,1.5,前驱,MT,130,汽油,1277,L15B8,4658*1800*1416
RY00738,思域,1.5,前驱,MT,130,汽油,1271,L15B8,4649;4658*1800*1416
RY00739,思域,1.5,前驱,CVT,130,汽油,1322,L15B8,4649;4658*1800*1416
RY00740,思域,1.5,前驱,CVT,130,汽油,1330,L15B8,4649;4658*1800*1416
RY00741,思域,1.5,前驱,CVT,130,汽油,1325,L15B8,4649;4658*1800*1416
RY00742,思域,1.5,前驱,CVT,130,汽油,1331,L15B8,4649;4658*1800*1416
RY00743,思域,1.5,前驱,CVT,130,汽油,1317,L15B8,4658*1800*1416
RY00744,思域,1.5,前驱,CVT,130,汽油,1320,L15B8,4658*1800*1416
RY00745,东风风光580,1.5,前驱,CVT,110,汽油,1550,SFG15TA,4680*1845*1715
RY00746,东风风光580,1.5,前驱,MT,110,汽油,1590,SFG15TA,4715*1845*1715
RY00747,指南者,1.3,四驱,AT,127,汽油,1675,46338779,4415*1819*1650
RY00748,指挥官PHEV,2.0,前驱,CVT,169,插电式混合动力,2115,46338538,4873*1892*1738
RY00749,COMMANDER PHEV,2.0,前驱,CVT,169,汽油,2115,46338538,4873*1892*1738
RY00750,指南者,1.3,前驱,MT,127,汽油,1427,46338779,4415*1819*1635
RY00751,凯美瑞,2.5,前驱,AT,154,汽油,1610,A25A,4885*1840*1455
RY00752,凯美瑞,2.5,前驱,AT,154,汽油,1585,A25A,4885*1840*1455
RY00753,凯美瑞,2.5,前驱,AT,154,汽油,1610,A25A,4885*1840*1455
RY00754,凯美瑞,2.5,前驱,AT,154,汽油,1585,A25A,4885*1840*1455
RY00755,凯美瑞,2.5,前驱,CVT,131,混合动力,1620,A25B,4885*1840*1455
RY00756,凯美瑞,2.5,前驱,CVT,131,混合动力,1620,A25B,4885*1840*1455
RY00757,凯美瑞,2.5,前驱,CVT,131,混合动力,1695,A25B,4885;4900*1840*1455
RY00758,凯美瑞,2.5,前驱,CVT,131,混合动力,1665,A25B,4885;4900*1840*1455
RY00759,凯美瑞,2.5,前驱,CVT,131,混合动力,1650,A25B,4885;4900*1840*1455
RY00760,凯美瑞,2.5,前驱,CVT,131,混合动力,1695,A25B,4885;4900*1840*1455
RY00761,凯美瑞,2.5,前驱,CVT,131,混合动力,1665,A25B,4885;4900*1840*1455
RY00762,凯美瑞,2.5,前驱,CVT,131,混合动力,1650,A25B,4885;4900*1840*1455
RY00763,凯美瑞,2.5,前驱,AT,154,汽油,1570,A25A,4900*1840*1455
RY00764,凯美瑞,2.5,前驱,AT,154,汽油,1570,A25A,4900*1840*1455
RY00765,帅铃T8,2.0,后驱,MT,140,汽油,1865,HFC4GA3-4D,5325;5615*1880*1830
RY00766,瑞风M3,1.8,后驱,MT,98,汽油,1665,LJ4A18Q6,4715;4651*1765*1900;1935
RY00767,瑞风S7,1.5,前驱,MT,128,汽油,1715,HFC4GC1.6E,4790*1900*1760
RY00768,瑞风S7,1.5,前驱,MT,128,汽油,1755,HFC4GC1.6E,4790*1900*1760
RY00769,瑞风S7,1.5,前驱,DCT,128,汽油,1735,HFC4GC1.6E,4790*1900*1760
RY00770,瑞风S7,1.5,前驱,DCT,128,汽油,1765,HFC4GC1.6E,4790*1900*1760
RY00771,瑞风M3,1.6,后驱,MT,88,汽油,1700,HFC4GB3-3D,5045*1765*1900
RY00772,瑞风S3,1.5,前驱,MT,85,汽油,1300,HFC4GB2.3E,4345*1765*1640
RY00773,海马8S,1.6,前驱,AT,143,汽油,1560,HMA GA16-YF,4565*1850*1682
RY00774,海马8S,1.6,前驱,AT,143,汽油,1560,HMA GA16-YF,4565*1850*1682
RY00775,海马8S,1.6,前驱,AT,143,汽油,1560,HMA GA16-YF,4565*1850*1682
RY00776,海马8S,1.6,前驱,MT,143,汽油,1545,HMA GA16-YF,4565*1850*1682
RY00777,海马8S,1.6,前驱,MT,143,汽油,1545,HMA GA16-YF,4565*1850*1682
RY00778,海马8S,1.6,前驱,MT,143,汽油,1545,HMA GA16-YF,4565*1850*1682
RY00779,海马8S,1.6,前驱,AT,143,汽油,1560,HMA GA16-YF,4565*1850*1682
RY00780,海马8S,1.6,前驱,AT,143,汽油,1560,HMA GA16-YF,4565*1850*1682
RY00781,海马8S,1.6,前驱,AT,143,汽油,1560,HMA GA16-YF,4565*1850*1682
RY00782,海马S5,1.2,前驱,DCT,109,汽油,1520,HMA GA12-YF,4418*1823*1630
RY00783,海马S5,1.6,前驱,AT,143,汽油,1498,HMA GA16-YF,4418*1823*1630
RY00784,海马S5,1.6,前驱,AT,143,汽油,1498,HMA GA16-YF,4418*1823*1630
RY00785,海马S5,1.6,前驱,AT,143,汽油,1505,HMA GA16-YF,4418*1823*1630
RY00786,海马S5,1.6,前驱,AT,143,汽油,1505,HMA GA16-YF,4418*1823*1630
RY00787,鑫源T20S,1.3,后驱,MT,63,汽油,1230,SWCG12,5200*1635*2110
RY00788,鑫源T22S,1.3,后驱,MT,63,汽油,1260,SWCG12,5470*1635*2110
RY00789,-,1.5,前驱,MT,82,汽油,1350,DG15,4515*1750*1760
RY00790,远景X6,1.4,前驱,CVT,104,汽油,1544,JLB-4G14TB,4500*1834*1707
RY00791,远景X6,1.4,前驱,MT,104,汽油,1541,JLB-4G14TB,4500*1834*1707
RY00792,领克01新能源,1.5,前驱,DCT,132,插电式混合动力,1769,JLH-3G15TD,4512*1857*1673
RY00793,远景X3,1.5,前驱,CVT,80,汽油,1215,JLγ-4G15,4005*1760*1575
RY00794,远景X3,1.5,前驱,MT,80,汽油,1180,JLγ-4G15,4005*1760*1575
RY00795,远景,1.5,前驱,CVT,80,汽油,1210,JLγ-4G15,4599*1747*1482
RY00796,远景,1.5,前驱,MT,80,汽油,1210,JLγ-4G15,4599*1747*1482
RY00797,大乘G70S,2.0,前驱,AT,140,汽油,1731,4G63S4T,4764*1942*1672
RY00798,君马SEEK 5(赛克5),1.5,前驱,MT,110,汽油,1560,SFG15T-01,4771*1859*1735
RY00799,君马SEEK 5(赛克5),1.5,前驱,AT,115,汽油,1610,TLE4G15T,4771*1859*1735
RY00800,君马SEEK 5(赛克5),1.5,前驱,AT,115,汽油,1610,TLE4G15T,4771*1859*1735
RY00801,君马SEEK 5(赛克5),1.8,前驱,MT,102,汽油,1510,SFG18,4771*1859*1735
RY00802,众泰SR9,1.8,前驱,DCT,130,汽油,1685,TN4A18T,4744*1929*1647
RY00803,众泰T300,1.2,前驱,MT,110,汽油,1390,TLE3M12Q,4405*1830*1640;1665
RY00804,众泰T300,1.2,前驱,AT,110,汽油,1432,TLE3M12Q,4405*1830*1640;1665
RY00805,铃拓,2.5,四驱,AT,95,柴油,2050,JE4D25Q5A,5580*1860*1830
RY00806,铃拓,2.5,四驱,AT,95,柴油,2010,JE4D25Q5A,5295*1860*1830
RY00807,迈威,1.8,后驱,MT,98,汽油,1440,LFB479Q-h,4480*1770*1730
RY00808,迈威,1.8,后驱,AT,98,汽油,1440,LFB479Q-h,4480*1770*1730
RY00809,风行T5,1.5,前驱,AT,115,汽油,1575,4J15T,4550*1825*1725
RY00810,宝骏RS-5,1.5,前驱,CVT,108,汽油,1570,LJO,4570*1870*1705;1720
RY00811,宝骏RS-5,1.5,前驱,CVT,108,汽油,1630,LJO,4570*1870*1705;1720
RY00812,宝骏530,1.5,前驱,MT,108,汽油,1465,LJO,4655*1835*1760
RY00813,宝骏530,1.5,前驱,MT,108,汽油,1510,LJO,4655*1835*1760
RY00814,宝骏530,1.5,前驱,CVT,108,汽油,1564,LJO,4655*1835*1760
RY00815,宝骏530,1.5,前驱,CVT,108,汽油,1599,LJO,4655*1835*1760
RY00816,宝骏530,1.5,前驱,CVT,108,汽油,1541,LJO,4655*1835*1760
RY00817,宝骏530,1.5,前驱,CVT,108,汽油,1560,LJO,4655*1835*1760
RY00818,五菱宏光S3,1.5,后驱,MT,82,汽油,1435,L2B,4655*1735*1790
RY00819,五菱宏光S3,1.5,后驱,MT,82,汽油,1520,L2B,4655*1735*1790
RY00820,宝骏310,1.2,前驱,AMT,60.3,汽油,985,LMH,4051*1707*1450;1470
RY00821,宝骏310,1.2,前驱,AMT,60.3,汽油,1015,LMH,4051*1707*1450;1470
RY00822,宝骏310,1.2,前驱,AMT,60.3,汽油,1030,LMH,4051*1707*1450;1470
RY00823,宝骏310W,1.5,前驱,MT,77,汽油,1210,L2B,4620*1710*1535
RY00824,宝骏310W,1.5,前驱,MT,77,汽油,1225,L2B,4620*1710*1535
RY00825,宝骏310W,1.5,前驱,MT,77,汽油,1240,L2B,4620*1710*1535
RY00826,宝骏310W,1.5,前驱,MT,82,汽油,1210,L2B,4620*1710*1535
RY00827,宝骏310W,1.5,前驱,MT,82,汽油,1225,L2B,4620*1710*1535
RY00828,宝骏310W,1.5,前驱,MT,82,汽油,1240,L2B,4620*1710*1535
RY00829,宝骏310W,1.5,前驱,AMT,77,汽油,1225,L2B,4620*1710*1535
RY00830,宝骏310W,1.5,前驱,AMT,77,汽油,1240,L2B,4620*1710*1535
RY00831,宝骏310W,1.5,前驱,AMT,82,汽油,1225,L2B,4620*1710*1535
RY00832,宝骏310W,1.5,前驱,AMT,82,汽油,1240,L2B,4620*1710*1535
RY00833,01 HEV,1.5,前驱,DCT,105,混合动力,1736,JLH-3G15TB,4512*1857*1673
RY00834,-,1.8,后驱,MT,98,两用燃料,1680,LJ4A18Q,5360;5560*1780*2100;2130
RY00835,-,1.8,后驱,MT,98,两用燃料,1770,LJ4A18Q,5360;5560*1780*2690;2790
RY00836,-,1.8,后驱,MT,98,两用燃料,1800,LJ4A18Q,5360;5560*1730*2510;2610;2710
RY00837,新豹T3,1.5,后驱,MT,82,汽油,1300,DK15C,5285*1700*1970
RY00838,新豹T3,1.5,后驱,MT,82,汽油,1206,DK15C,4755;5135*1700*1960
RY00839,新豹T3,1.5,后驱,MT,82,汽油,1260,DK15C,4990*1700*1970
RY00840,跨越王X1,1.5,后驱,MT,82,汽油,1260,DK15C,5455;5615*1600*2020
RY00841,跨越王X1,1.5,后驱,MT,82,汽油,1170,DK15C,5130*1600*2010
RY00842,跨越王X1,1.5,后驱,MT,82,汽油,1245,DK15C,5105*1600*2020
RY00843,跨越王X1,1.5,后驱,MT,82,汽油,1115,DK15C,4675*1600*2010
RY00844,跨越王X3,1.5,后驱,MT,82,汽油,1460,DK15C,5470;5630*1735*2110
RY00845,跨越王X3,1.5,后驱,MT,82,汽油,1345,DK15C,5290*1735*2090
RY00846,新豹3,1.5,后驱,MT,82,汽油,1425,DK15C,5480;5640*1730*2100
RY00847,新豹3,1.5,后驱,MT,82,汽油,1510,DK15C,5480;5640*1750*2120
RY00848,新豹3,1.5,后驱,MT,82,汽油,1325,DK15C,5300*1730*2090
RY00849,新豹3,1.5,后驱,MT,82,汽油,1410,DK15C,5300*1750*2100
RY00850,新豹3,1.5,后驱,MT,82,汽油,1410,DK15C,5300*1750*2100
RY00851,跨越王X1,1.2,后驱,MT,67,汽油,1340,LJ469Q-AEB,5455;5615*1650*2040
RY00852,跨越王X1,1.2,后驱,MT,67,汽油,1245,LJ469Q-AEB,5130*1650*2010
RY00853,跨越王X1,1.2,后驱,MT,67,汽油,1245,LJ469Q-AEB,5130*1650*2010
RY00854,跨越王X1,1.5,后驱,MT,82,汽油,1165,DK15C,4675*1600*2020
RY00855,神骐T20,1.5,后驱,MT,85,汽油,1535,DAM15KR,5785*1725*2065
RY00856,神骐T20,1.5,后驱,MT,85,汽油,1525,DAM15KR,5625*1725*2065
RY00857,神骐T20,1.5,后驱,MT,85,汽油,1510,DAM15KR,5325*1725*2065
RY00858,新豹T3,1.5,后驱,MT,82,汽油,1435,DK15C,5285*1700*2380;2480
RY00859,新豹T3,1.5,后驱,MT,82,汽油,1345,DK15C,4755;5135*1700*2490;2590
RY00860,新豹T3,1.5,后驱,MT,82,汽油,1390,DK15C,4990*1700*2380;2480
RY00861,跨越王X1,1.5,后驱,MT,82,汽油,1415,DK15C,5455;5615*1600*2360;2460
RY00862,跨越王X1,1.5,后驱,MT,82,汽油,1330,DK15C,5130*1600*2460;2560
RY00863,跨越王X1,1.5,后驱,MT,82,汽油,1330,DK15C,5105*1600*2360;2460
RY00864,跨越王X1,1.5,后驱,MT,82,汽油,1270,DK15C,4675*1600*2460;2560
RY00865,跨越王X3,1.5,后驱,MT,82,汽油,1590,DK15C,5470;5630*1735*2415;2515
RY00866,跨越王X3,1.5,后驱,MT,82,汽油,1525,DK15C,5290*1735*2510;2610
RY00867,新豹T3,1.5,后驱,MT,82,汽油,1400,DK15C,5285*1700*2415;2515
RY00868,新豹T3,1.5,后驱,MT,82,汽油,1315,DK15C,4755;5135*1700*2525;2625
RY00869,新豹T3,1.5,后驱,MT,82,汽油,1360,DK15C,4990*1700*2415;2515
RY00870,跨越王X1,1.5,后驱,MT,82,汽油,1375,DK15C,5455;5615*1600*2390;2490
RY00871,跨越王X1,1.5,后驱,MT,82,汽油,1280,DK15C,5130*1600*2490;2590
RY00872,跨越王X1,1.5,后驱,MT,82,汽油,1330,DK15C,5105*1600*2390;2490
RY00873,跨越王X1,1.5,后驱,MT,82,汽油,1230,DK15C,4675*1600*2490;2590
RY00874,跨越王X3,1.5,后驱,MT,82,汽油,1560,DK15C,5470;5630*1735*2450;2550
RY00875,跨越王X3,1.5,后驱,MT,82,汽油,1475,DK15C,5290*1735*2545;2645
RY00876,睿行M80,1.5,后驱,MT,85,汽油,1420,DAM15KR,4805*1715*1990
RY00877,睿行M80,1.5,后驱,MT,85,汽油,1440,DAM15KR,4805*1715*1990
RY00878,睿行M80,1.5,后驱,MT,85,汽油,1470,DAM15KR,4805*1715*2200
RY00879,睿行M80,1.5,后驱,MT,85,汽油,1495,DAM15KR,4805*1715*2200
RY00880,神骐T10,1.5,后驱,MT,82,汽油,1370,DAM15R1,5405*1615*2455
RY00881,新豹3,1.5,后驱,MT,82,汽油,1575,DK15C,5480;5640*1730*2430;2530
RY00882,新豹3,1.5,后驱,MT,82,汽油,1655,DK15C,5480;5640*1750*2480;2580
RY00883,新豹3,1.5,后驱,MT,82,汽油,1490,DK15C,5300*1730*2550;2650
RY00884,新豹3,1.5,后驱,MT,82,汽油,1585,DK15C,5300*1750*2590;2690
RY00885,新豹3,1.5,后驱,MT,82,汽油,1525,DK15C,5480;5640*1730*2470;2570
RY00886,新豹3,1.5,后驱,MT,82,汽油,1605,DK15C,5480;5640*1750*2500;2600
RY00887,新豹3,1.5,后驱,MT,82,汽油,1440,DK15C,5300*1730*2570;2670
RY00888,新豹3,1.5,后驱,MT,82,汽油,1520,DK15C,5300*1750*2610;2710
RY00889,跨越王X1,1.2,后驱,MT,67,汽油,1460,LJ469Q-AEB,5455;5615*1650*2450;2550
RY00890,跨越王X1,1.2,后驱,MT,67,汽油,1365,LJ469Q-AEB,5130*1650*2560;2660
RY00891,神骐T20,1.5,后驱,MT,85,汽油,1645,DAM15KR,5870*1725*2490
RY00892,神骐T20,1.5,后驱,MT,85,汽油,1615,DAM15KR,5690*1725*2490
RY00893,神骐T20,1.5,后驱,MT,85,汽油,1610,DAM15KR,5510*1725*2500
RY00894,神骐T20,1.5,后驱,MT,85,汽油,1695,DAM15KR,5875*1750*2535
RY00895,神骐T20,1.5,后驱,MT,85,汽油,1695,DAM15KR,5715*1750*2520
RY00896,神骐T20,1.5,后驱,MT,85,汽油,1670,DAM15KR,5505*1750*2530
RY00897,长安睿行S50V,1.5,后驱,MT,85,汽油,1435,DAM15KL,4600*1750*1845
RY00898,长安睿行S50V,1.5,后驱,MT,85,汽油,1460,DAM15KL,4600*1750*1845
RY00899,长安欧尚科尚,1.5,前驱,MT,131,汽油,1670,JL476ZQCF,4840*1860*1865;1890
RY00900,长安欧尚科尚,1.5,前驱,DCT,131,汽油,1710,JL476ZQCF,4840*1860*1865;1890
RY00901,长安CS95,2.0,前驱,AT,171,汽油,2007,JL486ZQ4,4949*1930*1790
RY00902,长安CS95,2.0,前驱,AT,171,汽油,2007,JL486ZQ4,4949*1930*1790
RY00903,长安CS95,2.0,四驱,AT,171,汽油,2117,JL486ZQ4,4949*1930*1790
RY00904,长安CS95,2.0,四驱,AT,171,汽油,2117,JL486ZQ4,4949*1930*1790
RY00905,睿行M70,1.5,-,MT,85,汽油,1580,DAM15KL,4930*1744*1990
RY00906,睿行M70,1.5,-,MT,85,汽油,1615,DAM15KL,4930*1744*1990
RY00907,睿行M70,1.5,后驱,MT,85,汽油,1580,DAM15KL,4930*1744*1990
RY00908,睿行M70,1.5,后驱,MT,85,汽油,1615,DAM15KL,4930*1744*1990
RY00909,睿行M70,1.5,-,MT,85,汽油,1580,DAM15KL,4930*1744*1990
RY00910,睿行M70,1.5,-,MT,85,汽油,1615,DAM15KL,4930*1744*1990
RY00911,睿行M70,1.5,后驱,MT,85,汽油,1580,DAM15KL,4930*1744*1990
RY00912,睿行M70,1.5,后驱,MT,85,汽油,1615,DAM15KL,4930*1744*1990
RY00913,长安CS55,1.5,前驱,MT,115,汽油,1460,JL476ZQCD,4500*1855*1690
RY00914,逸动XT,1.4,前驱,MT,114,汽油,1340,JL473ZQ1,4505*1820*1490;1505
RY00915,逸动XT,1.4,前驱,DCT,116,汽油,1380,JL473ZQ3,4505*1820*1490;1505
RY00916,逸动XT,1.4,前驱,DCT,116,汽油,1380,JL473ZQ3,4505*1820*1490;1505
RY00917,长安CS55,1.5,前驱,MT,115,汽油,1490,JL476ZQCD,4500*1855*1690
RY00918,长安CS55,1.5,前驱,AT,115,汽油,1490,JL476ZQCD,4500*1855*1690
RY00919,长安CS55,1.5,前驱,AT,115,汽油,1520,JL476ZQCD,4500*1855*1690
RY00920,沃兰多,1.3,前驱,MT,120,汽油,1415,LIY,4684*1807*1628
RY00921,沃兰多,1.3,前驱,MT,120,汽油,1460,LIY,4684*1807*1627
RY00922,凯迪拉克XT5,2.0,前驱,AT,177,汽油,1830,LSY,4813*1903*1682;1686
RY00923,凯迪拉克XT5,2.0,四驱,AT,177,汽油,1915,LSY,4813*1903*1682;1686
RY00924,科鲁泽,1.0,前驱,DCT,92,汽油,1245,LIW,4614*1798*1485
RY00925,科鲁泽,1.0,前驱,MT,92,汽油,1225,LIW,4614*1798*1485
RY00926,英朗,1.0,前驱,DCT,92,汽油,1240,LIW,4609*1798*1486
RY00927,英朗,1.0,前驱,MT,92,汽油,1220,LIW,4609*1798*1486
RY00928,阅朗,1.0,前驱,DCT,92,汽油,1265,LIW,4539*1798*1475
RY00929,-,1.1,后驱,MT,45,汽油,1210,LJ465Q-2AE,4795;4955;5185*1625;1665;1735*2050;2095
RY00930,-,1.2,后驱,MT,64,汽油,1210,LJ469Q-AE8,4795;4955;5185*1625;1665;1735*2050;2095
RY00931,-,1.1,后驱,MT,45,汽油,1385,LJ465Q-2AE,5420;5185*1735*2050;2095
RY00932,-,1.2,后驱,MT,64,汽油,1385,LJ469Q-AE8,5420;5185*1735*2050;2095
RY00933,-,1.5,后驱,MT,83,汽油,1535,LJ4A15Q,5420;5185*1735;1835*2153
RY00934,-,1.5,后驱,MT,83,汽油,1505,LJ4A15Q,5420;5185*1735;1835*2153
RY00935,-,1.2,后驱,MT,64,汽油,1520,LJ469Q-AE8,5420*1735*2470
RY00936,-,1.1,后驱,MT,45,汽油,1420,LJ465Q-2AE,5420;5185*1735*2470
RY00937,-,1.2,后驱,MT,64,汽油,1420,LJ469Q-AE8,5420;5185*1735*2470
